"userID","qnNum","qnRT","soundFocus","volume","volumePer","playNum","rateTime","valRating","arouRating","averRatingDef","arouRatingDef"
"GAB9TDB2",34,16682,"Cicada
(IADS-E; Yang et al., 2018)",10,0.5,1,2,30,65,55,42
"GAB9TDB2",35,6828,"High Frequencies
(Zald and Pardo, 2002)",10,0.5,1,2,15,65,56,44
"GAB9TDB2",36,8942,"Scream
(Morriss et al., 2015; 2016; 2020)",10,0.5,1,2,10,80,39,45
"GAB9TDB2",37,8507,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,1,5,85,61,55
"GAB9TDB2",38,11301,"800 Hz",10,0.5,1,2,40,50,36,46
"GAB9TDB2",39,47539,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,2,10,80,41,66
"GAB9TDB2",40,21813,"Pink Noise",100,1,1,1,40,40,55,45
"GAB9TDB2",41,10166,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,1,55,75,39,42
"GAB9TDB2",42,9004,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,1,40,40,42,49
"GAB9TDB2",43,6093,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,1,1,10,80,52,50
"GAB9TDB2",45,6270,"Piano Melody
(IADS-E; Yang et al., 2018)",10,0.5,1,2,100,40,37,45
"GAB9TDB2",46,7939,"Brownian Noise",10,0.5,1,2,40,40,62,50
"GAB9TDB2",47,8190,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,1,2,10,80,60,56
"GAB9TDB2",48,5851,"Scream
(IADS-E; Yang et al., 2018)",10,0.5,1,2,15,85,41,58
"GAB9TDB2",49,5229,"Piano Melody
(IADS-E; Yang et al., 2018)",100,1,1,2,100,40,57,39
"GAB9TDB2",50,5085,"5,000 Hz",10,0.5,1,2,0,70,63,39
"GAB9TDB2",51,4459,"5,000 Hz",100,1,1,2,0,70,46,61
"GAB9TDB2",52,8452,"Pink Noise",100,1,1,2,40,40,60,52
"GAB9TDB2",54,6732,"800 Hz",100,1,1,2,30,40,41,48
"GAB9TDB2",55,9486,"Sea Wave
(IADS-E; Yang et al., 2018)",100,1,1,2,80,40,46,58
"GAB9TDB2",56,9500,"White Noise
(Bacigalupo & Luck, 2018)",10,0.5,1,2,40,40,53,51
"GAB9TDB2",57,99844,"Dentist Drill
(Freesound)",10,0.5,2,2,10,60,36,40
"GAB9TDB2",58,6172,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,2,60,60,46,61
"GAB9TDB2",60,6020,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,2,40,40,51,48
"DP98HRLL",1,11811,"Pink Noise",8.31763771102671,1,1,1,38,74,49,64
"DP98HRLL",2,9736,"Metal Screech
(Zald and Pardo, 2002)",8.31763771102671,1,1,1,9,66,58,62
"DP98HRLL",4,9194,"Brownian Noise",8.31763771102671,1,1,1,43,68,48,49
"DP98HRLL",5,12379,"White Noise
(Bacigalupo & Luck, 2018)",8.31763771102671,1,1,1,27,64,35,47
"DP98HRLL",6,9522,"Scream
(Morriss et al., 2015; 2016; 2020)",2.88403150312661,0.5,1,1,4,93,47,65
"DP98HRLL",7,8362,"Metal Screech
(Zald and Pardo, 2002)",8.31763771102671,1,1,2,11,77,55,59
"DP98HRLL",8,23189,"Sea Wave
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,1,83,25,42,35
"DP98HRLL",9,10171,"Cicada
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,1,94,13,48,40
"DP98HRLL",10,11604,"Piano Melody
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,1,99,11,43,45
"DP98HRLL",12,9438,"Pink Noise",8.31763771102671,1,1,2,42,65,64,54
"DP98HRLL",13,13762,"High Frequencies
(Zald and Pardo, 2002)",8.31763771102671,1,1,1,34,58,60,42
"DP98HRLL",14,13951,"Sea Wave
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,1,95,19,48,65
"DP98HRLL",15,11648,"Sea Wave
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,2,92,11,39,63
"DP98HRLL",16,16274,"Scream
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,1,2,88,65,41
"DP98HRLL",17,16158,"Brownian Noise",2.88403150312661,0.5,1,1,58,25,64,38
"DP98HRLL",18,7776,"5,000 Hz",2.88403150312661,0.5,1,1,31,64,44,44
"DP98HRLL",19,12964,"Dentist Drill
(Freesound)",2.88403150312661,0.5,2,1,34,64,61,45
"DP98HRLL",20,15689,"White Noise
(Bacigalupo & Luck, 2018)",2.88403150312661,0.5,1,1,44,58,62,48
"DP98HRLL",21,10537,"Dentist Drill
(Freesound)",8.31763771102671,1,1,1,19,84,39,52
"DP98HRLL",22,11140,"Pink Noise",2.88403150312661,0.5,1,1,49,63,61,59
"DP98HRLL",23,11302,"Scream
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,1,1,96,57,53
"DP98HRLL",24,13962,"Brownian Noise",8.31763771102671,1,1,2,49,30,44,40
"DP98HRLL",25,14617,"800 Hz",8.31763771102671,1,1,1,30,72,59,36
"DP98HRLL",26,8740,"Cicada
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,1,96,5,56,63
"DP98HRLL",28,6816,"5,000 Hz",8.31763771102671,1,1,1,31,71,58,52
"DP98HRLL",29,7070,"White Noise
(Bacigalupo & Luck, 2018)",8.31763771102671,1,1,2,29,75,44,39
"DP98HRLL",30,6179,"Metal Screech
(Zald and Pardo, 2002)",2.88403150312661,0.5,1,1,29,61,35,40
"DP98HRLL",31,7408,"Piano Melody
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,1,100,7,42,47
"DP98HRLL",32,6755,"High Frequencies
(Zald and Pardo, 2002)",8.31763771102671,1,1,2,30,59,39,57
"DP98HRLL",33,8336,"Brownian Noise",2.88403150312661,0.5,1,2,54,45,42,57
"DP98HRLL",34,6225,"High Frequencies
(Zald and Pardo, 2002)",2.88403150312661,0.5,1,1,30,68,56,57
"DP98HRLL",35,5262,"Metal Screech
(Zald and Pardo, 2002)",2.88403150312661,0.5,1,2,24,64,54,49
"DP98HRLL",36,6836,"Scream
(Morriss et al., 2015; 2016; 2020)",8.31763771102671,1,1,1,0,100,40,43
"DP98HRLL",37,7406,"Dentist Drill
(Freesound)",8.31763771102671,1,1,2,7,95,62,62
"DP98HRLL",38,8272,"800 Hz",2.88403150312661,0.5,1,1,37,65,65,54
"DP98HRLL",39,8070,"800 Hz",8.31763771102671,1,1,2,31,69,47,37
"DP98HRLL",41,6828,"Cicada
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,2,99,4,58,43
"DP98HRLL",42,6840,"5,000 Hz",8.31763771102671,1,1,2,36,70,47,66
"DP98HRLL",43,8923,"Scream
(Morriss et al., 2015; 2016; 2020)",2.88403150312661,0.5,1,2,2,100,49,47
"DP98HRLL",44,8772,"Piano Melody
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,2,99,8,54,36
"DP98HRLL",45,7355,"5,000 Hz",2.88403150312661,0.5,1,2,45,70,64,65
"DP98HRLL",46,5825,"Pink Noise",2.88403150312661,0.5,1,2,55,41,51,43
"DP98HRLL",47,5974,"White Noise
(Bacigalupo & Luck, 2018)",2.88403150312661,0.5,1,2,35,65,39,62
"DP98HRLL",48,8471,"Dentist Drill
(Freesound)",2.88403150312661,0.5,1,2,10,66,48,42
"DP98HRLL",50,5385,"High Frequencies
(Zald and Pardo, 2002)",2.88403150312661,0.5,1,2,27,72,40,64
"DP98HRLL",51,10905,"Piano Melody
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,2,100,28,53,62
"DP98HRLL",52,7807,"Cicada
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,2,98,28,64,47
"DP98HRLL",55,7717,"Sea Wave
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,2,91,36,50,47
"DP98HRLL",56,6776,"Scream
(IADS-E; Yang et al., 2018)",2.88403150312661,0.5,1,2,0,100,54,58
"DP98HRLL",57,6023,"Scream
(Morriss et al., 2015; 2016; 2020)",8.31763771102671,1,1,2,0,100,42,59
"DP98HRLL",58,11770,"Scream
(IADS-E; Yang et al., 2018)",8.31763771102671,1,1,2,2,98,63,44
"DP98HRLL",59,6058,"800 Hz",2.88403150312661,0.5,1,2,37,59,63,45
"4K0CQXIK",2,5430,"800 Hz",100,1,1,1,67,77,47,54
"4K0CQXIK",3,4572,"High Frequencies
(Zald and Pardo, 2002)",100,1,1,1,0,63,47,40
"4K0CQXIK",4,4178,"800 Hz",100,1,1,2,65,67,60,63
"4K0CQXIK",5,5800,"Piano Melody
(IADS-E; Yang et al., 2018)",100,1,1,1,100,45,45,59
"4K0CQXIK",6,5492,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,1,1,0,100,61,40
"4K0CQXIK",7,5236,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,1,69,71,37,56
"4K0CQXIK",9,4243,"5,000 Hz",100,1,1,1,30,61,46,54
"4K0CQXIK",10,5713,"Sea Wave
(IADS-E; Yang et al., 2018)",100,1,1,1,79,31,65,37
"4K0CQXIK",11,5615,"Sea Wave
(IADS-E; Yang et al., 2018)",10,0.5,1,1,91,34,61,47
"4K0CQXIK",12,5559,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,1,0,100,54,52
"4K0CQXIK",14,4254,"Dentist Drill
(Freesound)",10,0.5,1,1,28,28,55,54
"4K0CQXIK",15,5376,"5,000 Hz",10,0.5,1,1,52,51,50,65
"4K0CQXIK",16,39575,"Pink Noise",100,1,2,1,31,60,47,46
"4K0CQXIK",17,3954,"Pink Noise",10,0.5,1,1,42,36,50,52
"4K0CQXIK",19,3925,"5,000 Hz",100,1,1,2,22,72,39,58
"4K0CQXIK",20,4520,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,1,70,32,44,42
"4K0CQXIK",21,4262,"Dentist Drill
(Freesound)",100,1,1,1,0,84,66,42
"4K0CQXIK",22,4951,"Scream
(IADS-E; Yang et al., 2018)",10,0.5,1,1,0,69,59,35
"4K0CQXIK",23,6652,"Brownian Noise",100,1,1,1,85,58,49,42
"4K0CQXIK",24,4187,"Cicada
(IADS-E; Yang et al., 2018)",10,0.5,1,1,91,20,53,49
"4K0CQXIK",25,4944,"Brownian Noise",10,0.5,1,1,84,25,48,61
"4K0CQXIK",26,5923,"High Frequencies
(Zald and Pardo, 2002)",10,0.5,1,1,16,50,49,47
"4K0CQXIK",27,5636,"Scream
(Morriss et al., 2015; 2016; 2020)",10,0.5,1,1,0,71,59,56
"4K0CQXIK",28,3786,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,2,2,0,100,48,52
"4K0CQXIK",29,15191,"800 Hz",10,0.5,1,1,51,49,50,51
"4K0CQXIK",30,7738,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,2,0,71,65,58
"4K0CQXIK",31,5035,"Sea Wave
(IADS-E; Yang et al., 2018)",10,0.5,1,2,75,30,59,61
"4K0CQXIK",32,5937,"Brownian Noise",100,1,1,2,58,45,40,51
"4K0CQXIK",33,12930,"Scream
(Morriss et al., 2015; 2016; 2020)",10,0.5,1,2,0,69,53,46
"4K0CQXIK",34,5409,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,2,38,39,50,47
"4K0CQXIK",35,4336,"Pink Noise",100,1,1,2,17,87,57,66
"4K0CQXIK",36,4075,"Pink Noise",10,0.5,1,2,64,33,53,37
"4K0CQXIK",37,4044,"Scream
(IADS-E; Yang et al., 2018)",10,0.5,1,2,0,81,57,55
"4K0CQXIK",39,6071,"White Noise
(Bacigalupo & Luck, 2018)",10,0.5,1,1,75,48,59,54
"4K0CQXIK",40,6787,"Metal Screech
(Zald and Pardo, 2002)",100,1,2,1,9,71,53,62
"4K0CQXIK",41,4918,"White Noise
(Bacigalupo & Luck, 2018)",10,0.5,1,2,56,54,39,47
"4K0CQXIK",43,4471,"Brownian Noise",10,0.5,1,2,92,45,38,62
"4K0CQXIK",44,6017,"Piano Melody
(IADS-E; Yang et al., 2018)",100,1,2,2,100,32,65,65
"4K0CQXIK",45,4949,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,2,13,81,64,40
"4K0CQXIK",46,4996,"800 Hz",10,0.5,1,2,44,40,58,39
"4K0CQXIK",47,3562,"Dentist Drill
(Freesound)",100,1,1,2,0,61,60,40
"4K0CQXIK",48,6680,"Cicada
(IADS-E; Yang et al., 2018)",10,0.5,1,2,61,32,56,65
"4K0CQXIK",49,5212,"Metal Screech
(Zald and Pardo, 2002)",10,0.5,1,1,23,40,60,53
"4K0CQXIK",50,4260,"Dentist Drill
(Freesound)",10,0.5,1,2,17,41,48,35
"4K0CQXIK",51,4965,"Piano Melody
(IADS-E; Yang et al., 2018)",10,0.5,1,1,100,30,54,48
"4K0CQXIK",52,5363,"Sea Wave
(IADS-E; Yang et al., 2018)",100,1,1,2,71,37,39,48
"4K0CQXIK",53,3505,"Piano Melody
(IADS-E; Yang et al., 2018)",10,0.5,1,2,100,35,41,59
"4K0CQXIK",55,4373,"Metal Screech
(Zald and Pardo, 2002)",10,0.5,1,2,9,45,36,63
"4K0CQXIK",57,4449,"High Frequencies
(Zald and Pardo, 2002)",10,0.5,1,2,7,36,42,45
"4K0CQXIK",58,4870,"High Frequencies
(Zald and Pardo, 2002)",100,1,1,2,11,39,54,54
"4K0CQXIK",59,4797,"5,000 Hz",10,0.5,1,2,36,42,45,46
"4K0CQXIK",60,4616,"Metal Screech
(Zald and Pardo, 2002)",100,1,1,2,2,53,65,44
"C70HXIW5",1,10342,"Piano Melody
(IADS-E; Yang et al., 2018)",10,0.5,1,1,89,23,35,59
"C70HXIW5",2,8257,"5,000 Hz",10,0.5,1,1,20,77,59,35
"C70HXIW5",3,7537,"Scream
(IADS-E; Yang et al., 2018)",10,0.5,1,1,0,100,44,58
"C70HXIW5",4,11192,"5,000 Hz",100,1,1,1,0,100,56,41
"C70HXIW5",5,9993,"Brownian Noise",10,0.5,1,1,56,36,47,51
"C70HXIW5",6,7791,"800 Hz",10,0.5,1,1,41,38,61,61
"C70HXIW5",9,6857,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,1,45,52,64,40
"C70HXIW5",10,15491,"Pink Noise",10,0.5,1,1,50,54,55,62
"C70HXIW5",11,5782,"High Frequencies
(Zald and Pardo, 2002)",100,1,1,1,0,100,43,44
"C70HXIW5",12,6360,"Dentist Drill
(Freesound)",10,0.5,1,1,13,22,36,42
"C70HXIW5",13,5179,"Scream
(Morriss et al., 2015; 2016; 2020)",10,0.5,1,1,0,76,42,43
"C70HXIW5",14,6219,"Pink Noise",100,1,1,1,0,79,50,39
"C70HXIW5",16,13865,"White Noise
(Bacigalupo & Luck, 2018)",10,0.5,1,1,10,32,46,56
"C70HXIW5",17,10388,"Pink Noise",10,0.5,1,2,49,47,38,59
"C70HXIW5",18,10034,"Cicada
(IADS-E; Yang et al., 2018)",10,0.5,1,1,82,55,51,37
"C70HXIW5",19,6571,"5,000 Hz",100,1,1,2,0,65,40,49
"C70HXIW5",20,6974,"Sea Wave
(IADS-E; Yang et al., 2018)",100,1,1,1,80,61,55,39
"C70HXIW5",21,8852,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,2,1,0,100,38,43
"C70HXIW5",22,6235,"Metal Screech
(Zald and Pardo, 2002)",100,1,1,1,18,29,54,53
"C70HXIW5",23,8450,"High Frequencies
(Zald and Pardo, 2002)",10,0.5,1,1,35,66,53,38
"C70HXIW5",24,6411,"Sea Wave
(IADS-E; Yang et al., 2018)",10,0.5,1,1,99,86,63,58
"C70HXIW5",26,26469,"800 Hz",100,1,2,1,31,39,54,63
"C70HXIW5",27,15640,"Sea Wave
(IADS-E; Yang et al., 2018)",10,0.5,1,2,73,35,39,64
"C70HXIW5",28,5107,"Sea Wave
(IADS-E; Yang et al., 2018)",100,1,1,2,82,74,47,62
"C70HXIW5",29,5351,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,1,13,19,52,55
"C70HXIW5",30,6391,"Scream
(IADS-E; Yang et al., 2018)",10,0.5,2,2,33,42,51,56
"C70HXIW5",32,6620,"Scream
(Morriss et al., 2015; 2016; 2020)",100,1,1,2,0,80,48,45
"C70HXIW5",33,6043,"Scream
(Morriss et al., 2015; 2016; 2020)",10,0.5,1,2,17,60,41,63
"C70HXIW5",34,9195,"Brownian Noise",100,1,1,1,43,65,63,49
"C70HXIW5",35,5729,"High Frequencies
(Zald and Pardo, 2002)",100,1,1,2,0,83,38,53
"C70HXIW5",36,5359,"5,000 Hz",10,0.5,1,2,16,67,48,50
"C70HXIW5",38,5075,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,1,0,86,59,63
"C70HXIW5",39,9095,"Piano Melody
(IADS-E; Yang et al., 2018)",10,0.5,1,2,100,19,53,66
"C70HXIW5",40,5412,"Cicada
(IADS-E; Yang et al., 2018)",100,1,1,2,90,72,55,45
"C70HXIW5",41,29558,"White Noise
(Bacigalupo & Luck, 2018)",10,0.5,1,2,26,32,38,44
"C70HXIW5",42,6757,"800 Hz",100,1,1,2,32,40,50,49
"C70HXIW5",43,6450,"Pink Noise",100,1,1,2,29,34,62,44
"C70HXIW5",45,8594,"Metal Screech
(Zald and Pardo, 2002)",10,0.5,1,1,22,31,36,45
"C70HXIW5",46,8468,"Brownian Noise",100,1,1,2,52,50,42,41
"C70HXIW5",47,7431,"Dentist Drill
(Freesound)",10,0.5,1,2,6,16,41,52
"C70HXIW5",48,8315,"Dentist Drill
(Freesound)",100,1,1,1,6,75,61,41
"C70HXIW5",49,5523,"White Noise
(Bacigalupo & Luck, 2018)",100,1,1,2,1,37,43,65
"C70HXIW5",50,6074,"Scream
(IADS-E; Yang et al., 2018)",100,1,1,2,14,37,44,65
"C70HXIW5",51,6227,"Piano Melody
(IADS-E; Yang et al., 2018)",100,1,1,1,96,83,47,58
"C70HXIW5",52,8655,"Piano Melody
(IADS-E; Yang et al., 2018)",100,1,1,2,89,26,45,45
"C70HXIW5",53,4611,"Metal Screech
(Zald and Pardo, 2002)",100,1,1,2,18,25,59,52
"C70HXIW5",54,7032,"Cicada
(IADS-E; Yang et al., 2018)",10,0.5,1,2,81,33,43,41
"C70HXIW5",55,9195,"Brownian Noise",10,0.5,1,2,49,57,39,46
"C70HXIW5",56,6506,"800 Hz",10,0.5,1,2,49,51,61,50
"C70HXIW5",57,4844,"Metal Screech
(Zald and Pardo, 2002)",10,0.5,1,2,4,33,60,46
"C70HXIW5",59,4819,"High Frequencies
(Zald and Pardo, 2002)",10,0.5,1,2,15,15,64,38
"C70HXIW5",60,8597,"Dentist Drill
(Freesound)",100,1,1,2,0,6,47,41
"GTB2MTS0",2,10209,"High Frequencies
(Zald and Pardo, 2002)",1.86208713666287,0.5,1,1,0,80,45,41
"GTB2MTS0",3,10816,"Metal Screech
(Zald and Pardo, 2002)",1.86208713666287,0.5,1,1,0,70,61,53
"GTB2MTS0",4,14739,"Metal Screech
(Zald and Pardo, 2002)",3.46736850452532,1,1,1,10,70,45,64
"GTB2MTS0",5,12209,"Sea Wave
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,1,70,30,42,41
"GTB2MTS0",6,12553,"Piano Melody
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,1,90,5,64,35
"GTB2MTS0",7,14308,"5,000 Hz",1.86208713666287,0.5,1,1,40,50,58,54
"GTB2MTS0",8,14771,"Sea Wave
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,1,70,40,59,56
"GTB2MTS0",9,13582,"Brownian Noise",1.86208713666287,0.5,1,1,50,50,64,36
"GTB2MTS0",10,13989,"Brownian Noise",3.46736850452532,1,1,1,45,50,38,37
"GTB2MTS0",11,18163,"High Frequencies
(Zald and Pardo, 2002)",3.46736850452532,1,1,1,0,75,37,60
"GTB2MTS0",12,11470,"Metal Screech
(Zald and Pardo, 2002)",3.46736850452532,1,1,2,0,70,41,55
"GTB2MTS0",13,12907,"Pink Noise",1.86208713666287,0.5,1,1,40,55,43,58
"GTB2MTS0",15,105124,"White Noise
(Bacigalupo & Luck, 2018)",1.86208713666287,0.5,1,1,30,50,61,51
"GTB2MTS0",16,16908,"800 Hz",1.86208713666287,0.5,1,1,50,65,58,38
"GTB2MTS0",17,6488,"Metal Screech
(Zald and Pardo, 2002)",1.86208713666287,0.5,1,2,0,70,56,44
"GTB2MTS0",18,6528,"Scream
(Morriss et al., 2015; 2016; 2020)",3.46736850452532,1,1,1,0,100,56,47
"GTB2MTS0",19,8704,"White Noise
(Bacigalupo & Luck, 2018)",1.86208713666287,0.5,1,2,50,50,66,47
"GTB2MTS0",20,12968,"Cicada
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,1,100,40,58,47
"GTB2MTS0",21,12171,"Sea Wave
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,2,75,25,63,49
"GTB2MTS0",22,8674,"Cicada
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,2,100,40,62,58
"GTB2MTS0",23,17232,"800 Hz",3.46736850452532,1,1,1,40,60,59,46
"GTB2MTS0",24,11146,"Sea Wave
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,2,65,40,59,49
"GTB2MTS0",25,14002,"Scream
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,1,17,70,64,40
"GTB2MTS0",26,8290,"Pink Noise",3.46736850452532,1,1,1,50,50,41,36
"GTB2MTS0",27,7277,"White Noise
(Bacigalupo & Luck, 2018)",3.46736850452532,1,1,1,35,50,40,41
"GTB2MTS0",29,10929,"Cicada
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,1,90,46,54,49
"GTB2MTS0",30,7838,"Dentist Drill
(Freesound)",3.46736850452532,1,1,1,20,60,54,36
"GTB2MTS0",31,12770,"Scream
(Morriss et al., 2015; 2016; 2020)",1.86208713666287,0.5,1,1,30,80,64,48
"GTB2MTS0",32,7442,"Cicada
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,2,100,32,48,63
"GTB2MTS0",33,8360,"Dentist Drill
(Freesound)",1.86208713666287,0.5,1,1,40,58,38,53
"GTB2MTS0",34,10457,"800 Hz",1.86208713666287,0.5,1,2,45,50,38,52
"GTB2MTS0",35,10102,"Pink Noise",3.46736850452532,1,1,2,29,58,47,43
"GTB2MTS0",36,46588,"Dentist Drill
(Freesound)",3.46736850452532,1,2,2,40,60,40,39
"GTB2MTS0",40,10507,"Scream
(Morriss et al., 2015; 2016; 2020)",1.86208713666287,0.5,1,2,10,81,37,35
"GTB2MTS0",41,8576,"Dentist Drill
(Freesound)",1.86208713666287,0.5,1,2,46,58,63,41
"GTB2MTS0",42,11402,"Piano Melody
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,2,92,9,57,49
"GTB2MTS0",43,8034,"Pink Noise",1.86208713666287,0.5,1,2,48,50,52,59
"GTB2MTS0",44,10270,"Scream
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,1,10,80,48,65
"GTB2MTS0",45,10133,"Scream
(Morriss et al., 2015; 2016; 2020)",3.46736850452532,1,1,2,5,85,40,36
"GTB2MTS0",46,9283,"Brownian Noise",1.86208713666287,0.5,1,2,50,50,41,47
"GTB2MTS0",47,15332,"Piano Melody
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,1,80,16,48,43
"GTB2MTS0",48,14160,"Piano Melody
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,2,70,20,60,49
"GTB2MTS0",49,11028,"White Noise
(Bacigalupo & Luck, 2018)",3.46736850452532,1,1,2,5,70,58,63
"GTB2MTS0",50,9739,"800 Hz",3.46736850452532,1,1,2,35,50,53,66
"GTB2MTS0",51,15174,"Brownian Noise",3.46736850452532,1,1,2,50,50,59,61
"GTB2MTS0",53,6770,"High Frequencies
(Zald and Pardo, 2002)",3.46736850452532,1,1,2,0,75,50,49
"GTB2MTS0",55,10479,"Scream
(IADS-E; Yang et al., 2018)",1.86208713666287,0.5,1,2,15,75,57,49
"GTB2MTS0",56,10045,"Scream
(IADS-E; Yang et al., 2018)",3.46736850452532,1,1,2,15,75,39,52
"GTB2MTS0",57,8094,"5,000 Hz",1.86208713666287,0.5,1,2,40,55,53,49
"GTB2MTS0",58,8202,"5,000 Hz",3.46736850452532,1,1,1,30,61,54,54
"GTB2MTS0",59,9572,"5,000 Hz",3.46736850452532,1,1,2,25,70,57,66
"GTB2MTS0",60,8468,"High Frequencies
(Zald and Pardo, 2002)",1.86208713666287,0.5,1,2,0,77,59,65
"57VNJBLZ",2,5548,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,1,24,74,51,52
"57VNJBLZ",4,4858,"Brownian Noise",6.30957344480193,0.5,1,1,87,22,62,39
"57VNJBLZ",5,5621,"Pink Noise",39.8107170553497,1,1,1,35,61,51,36
"57VNJBLZ",6,6207,"Sea Wave
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,86,20,41,62
"57VNJBLZ",7,4970,"Brownian Noise",39.8107170553497,1,1,1,72,64,38,38
"57VNJBLZ",8,8013,"Piano Melody
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,95,11,39,56
"57VNJBLZ",9,4240,"800 Hz",39.8107170553497,1,1,1,12,68,36,42
"57VNJBLZ",10,4409,"White Noise
(Bacigalupo & Luck, 2018)",39.8107170553497,1,1,2,13,86,46,59
"57VNJBLZ",11,6519,"Piano Melody
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,98,30,46,61
"57VNJBLZ",12,6431,"Brownian Noise",6.30957344480193,0.5,1,2,16,17,38,56
"57VNJBLZ",13,4932,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,6,95,47,64
"57VNJBLZ",14,4503,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,1,20,62,59,51
"57VNJBLZ",15,4885,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,0,77,51,38
"57VNJBLZ",16,5241,"High Frequencies
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,7,64,54,57
"57VNJBLZ",18,4285,"Scream
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,2,7,84,37,40
"57VNJBLZ",20,4641,"High Frequencies
(Zald and Pardo, 2002)",39.8107170553497,1,1,2,3,91,42,64
"57VNJBLZ",21,6239,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,63,29,44,60
"57VNJBLZ",22,4706,"5,000 Hz",39.8107170553497,1,1,1,13,64,50,42
"57VNJBLZ",23,5813,"Metal Screech
(Zald and Pardo, 2002)",6.30957344480193,0.5,1,1,37,55,51,38
"57VNJBLZ",24,4602,"White Noise
(Bacigalupo & Luck, 2018)",6.30957344480193,0.5,1,2,16,65,43,51
"57VNJBLZ",26,4288,"Metal Screech
(Zald and Pardo, 2002)",39.8107170553497,1,1,1,7,66,41,53
"57VNJBLZ",27,5043,"Cicada
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,60,55,58,59
"57VNJBLZ",28,4954,"Dentist Drill
(Freesound)",6.30957344480193,0.5,1,1,13,52,65,46
"57VNJBLZ",29,4722,"Scream
(Morriss et al., 2015; 2016; 2020)",39.8107170553497,1,1,1,7,79,52,55
"57VNJBLZ",30,4810,"Dentist Drill
(Freesound)",39.8107170553497,1,1,1,6,80,36,61
"57VNJBLZ",31,4530,"Scream
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,1,9,79,65,55
"57VNJBLZ",33,4850,"Sea Wave
(IADS-E; Yang et al., 2018)",39.8107170553497,1,1,2,77,29,51,36
"57VNJBLZ",34,3742,"Cicada
(IADS-E; Yang et al., 2018)",6.30957344480193,0.5,1,1,67,46,37,65
